Id,Happiness,Sadness,Religiousness
248,0.3338352311432022,0.3165984995466963,0.3041321628562076
249,0.3327702610072514,0.31211178282632357,0.2946661496483637
250,0.34050725430526907,0.3248810502554999,0.30390619451305256
251,0.3358062737404629,0.3076917104361625,0.2965721566930951
252,0.3569912447775773,0.3246153434603459,0.3286841949000989
253,0.3413499342031566,0.3174194161836263,0.3082926922952689
254,0.3485688646477339,0.3214466085740292,0.30595001243599035
255,0.34873710162137955,0.3155349103310529,0.30947633813118464
256,0.34199684396206365,0.3134295887294712,0.30882107669501685
257,0.35663594035426877,0.33036329486155647,0.3229704361612031
258,0.34553989461830525,0.3225787552286146,0.3178843104618292
259,0.3502539057982035,0.32720236686338283,0.31575215146253843
260,0.3496108391778835,0.3164252980537218,0.31305856289852946
261,0.3463617562453202,0.31382860733511936,0.30665508959225374
262,0.3509274810114177,0.3187378118260194,0.3146817685179037
263,0.33530440300485315,0.3186882796770632,0.3066480124248546
264,0.34632433072368696,0.3211838428842465,0.309329007017912
265,0.3692771151868366,0.33105111175236024,0.38317357169966504
266,0.36905388116412935,0.3424568448034827,0.377404845964369
267,0.348075355022132,0.32923219246974195,0.3265955884542875
268,0.34408224776098234,0.3201606152106838,0.30959965784541116
269,0.34534185598329764,0.3249159864066395,0.31832442189368804
270,0.3555812250000305,0.3192424647132959,0.31853573602810725
271,0.3537770587452231,0.32351493963864036,0.3237317642625788
272,0.3429199368956567,0.3280998597812454,0.3108458706015338
273,0.34530072507077886,0.31510375144164526,0.3211554637254416
274,0.3416991503261844,0.3190740604942685,0.32043661511277133
275,0.3464877584207572,0.3331195872093341,0.3202120176013213
276,0.29992292250480607,0.27139100116011466,0.3085641991196517
277,0.2752497389016543,0.26132206574192385,0.28256561202555197
278,0.3105388266856336,0.27407963912355116,0.30947600232460376
279,0.27475124566692943,0.2647323332019693,0.27249831207594616
280,0.25923453036522454,0.24551428440604714,0.26025778036572517
281,0.2771809784275905,0.26946153899284225,0.27734139773757294
282,0.287019092475408,0.26317827250356296,0.29022821091144546
283,0.30669787159553047,0.2708531072167924,0.3033072297419061
284,0.32318294972643774,0.28876242232037413,0.3232050916073924
285,0.2988841212861471,0.2903222705935645,0.30323790506044696
286,0.44275205241696364,0.38422284743780816,0.39747745489182523
287,0.42742836502485204,0.389255116046229,0.40003176238944893
288,0.46205178361237426,0.4004099149056544,0.39826436285449046
289,0.46149651608873143,0.39277812134919793,0.39686183758142884
290,0.4491183007970499,0.4063253216118937,0.4013815813076598
291,0.4582217269242759,0.40279650692984,0.40007682220088353
292,0.4602659100859164,0.40810281020034367,0.4056945426636745
293,0.4813975170967206,0.4096954099392366,0.40607234191766073
294,0.4588673334759824,0.3994389071772336,0.39732911028842716
295,0.471403332778078,0.4071281328797032,0.3984226034357157
296,0.46101132847139,0.40404611240262744,0.3939955386653794
297,0.46896866841543333,0.40604481919235513,0.40180907068900173
298,0.4528260571255909,0.39931882244037514,0.39531776024444276
299,0.47196562990197116,0.4032637861310744,0.40547276246613145
300,0.4573635092875775,0.39419915154202323,0.40078982380164063
301,0.4580165115255104,0.3929456008559493,0.40072049933675363
302,0.47145392262794916,0.3991893268998762,0.40161306584791273
303,0.45180451940302835,0.4002855723131167,0.3959727437573914
304,0.46785250530104977,0.39574922337521384,0.39606860652207065
305,0.4476206597599892,0.39388668665153137,0.39108692184171095
306,0.4491911745483594,0.40940068353812026,0.3855224460135604
307,0.4214814363101796,0.3806597050515667,0.39594624373457465
308,0.41129890946128966,0.3540209464146169,0.36061023893077476
309,0.3914911743076425,0.3349605804494051,0.324255482417752
310,0.3961458643862131,0.3384529707351681,0.3261632939744043
311,0.44817040719079076,0.4038899551691996,0.3888683979817468
312,0.46142878241038815,0.405975635219384,0.39723286398285607
313,0.4417403610569607,0.39951230837455015,0.39031770004917077
314,0.44047072625704,0.3895714040978605,0.39247376717525984
315,0.4332976451664167,0.395140031296576,0.3876335115871929
316,0.4519864494224995,0.4015990905565547,0.4055060086797341
317,0.441288510323858,0.3967506362967756,0.39929964099809734
318,0.44454760261348664,0.3985893901043106,0.38825120768505905
319,0.4571282896093922,0.40599159759463893,0.39966195639492413
320,0.4566546146044427,0.40168123401746453,0.40763321137691966
321,0.47258635803473087,0.4151737892637618,0.3807152665538878
322,0.47470986925323416,0.41188943223557223,0.37852370935483576
323,0.46549387468778086,0.41430611195701333,0.37882386111980243
324,0.46723165320305593,0.41804490637384595,0.3865343087668082
325,0.48090262441983267,0.39845614515565814,0.36702300331657034
326,0.47522600975066615,0.40845650061140626,0.37443869216112236
327,0.45891091049700794,0.4087247658934754,0.3742232534186326
328,0.46506816165208564,0.40598606659437214,0.37444213835937673
329,0.4786133350928041,0.4191118925682413,0.386703944023476
330,0.4731457699544542,0.40681544619329135,0.384041065015235
331,0.4726933705106436,0.41715099098518177,0.38936699429587074
332,0.4768758043549015,0.4184397155683013,0.38631535999208033
333,0.48436239194765346,0.4157538756354627,0.39421521948480537
334,0.4900980006370399,0.41253096245047965,0.39804993702497365
335,0.46598010262586637,0.420587228206987,0.3907929807454601
336,0.47228589911325225,0.42423452841777853,0.39525452083877977
337,0.47165627389636094,0.4174485150005223,0.3995944617746076
338,0.47864291914852525,0.42640985749562393,0.39104048185126056
339,0.47079909581387464,0.41348016086464096,0.39552943777291405
340,0.4636516279206653,0.4149342707081481,0.386431132730222
341,0.4464741274459537,0.38797431201813587,0.39653546174643944
342,0.4566325805232913,0.3867985309504038,0.39696670861634464
343,0.4504688804269487,0.38499849757984506,0.3955658696534721
344,0.46034960783901524,0.38425707333186165,0.39162205215995777
345,0.46569733698000665,0.4071177939278153,0.39552207117889077
346,0.4703533644934476,0.41997817688814015,0.39221140282103445
347,0.44871407695472065,0.39795270102499475,0.3658582478338452
348,0.4590179795924994,0.39870422139998246,0.4119468560497947
349,0.4655860891931189,0.4095068357306916,0.4068847345729715
350,0.448834823724474,0.40278615711529797,0.403135514468371
351,0.4454922272911363,0.39639816867966116,0.3922910123252193
352,0.4549878589275282,0.39336462342086637,0.40019569106106845
353,0.45846753540467017,0.398879437318236,0.39734144874706445
354,0.45652509821659853,0.38942882305939347,0.41233642413823623
355,0.4509860676025931,0.4016691035734064,0.4040319079656938
356,0.4475383307548971,0.4070675972950705,0.40817883973344055
357,0.4521786549890273,0.40193613685401547,0.402851054843266
358,0.45349964616190436,0.40311113527737874,0.3969626360283986
359,0.45324285370877343,0.39604699782657876,0.4022471224706033
360,0.45516391631032466,0.40134890235064374,0.4029010411261571
361,0.4622433584340838,0.4013169356846464,0.398905755927989
362,0.45325629670703255,0.4002671240673864,0.40331575953992177
363,0.45447508416558796,0.4113157520031708,0.3877131160032982
364,0.4544656813669472,0.3992722686533015,0.403016297756341
365,0.46235735415458057,0.3974767456922651,0.3907448736295192
366,0.4531001491439113,0.3940410214521306,0.39933950731443085
367,0.46059453013539675,0.3977846215714958,0.3909664950427676
368,0.45869281500408265,0.39501617452328747,0.39772497738103246
369,0.4605537507875963,0.41099934818040584,0.39755186587413915
370,0.3450833481588208,0.33625559169394603,0.3287000327259034
371,0.34955350739294266,0.3363350003533157,0.33487391147252227
372,0.3379901628419603,0.3403103564951662,0.32569669403145113
373,0.3524076028808326,0.3433152762784445,0.3329375662162809
374,0.34040554935039635,0.33456781985812056,0.3247308687655306
375,0.3346368740647541,0.3339105945851981,0.3239757157252878
376,0.33672829951373584,0.33867761707464344,0.32365405251086765
377,0.3337387322021061,0.33858201559641277,0.32480419406334105
378,0.33894693556963107,0.3457635759457838,0.32807929227581917
379,0.33375965521864687,0.3367914158761519,0.32472165742665243
380,0.3447493784712418,0.33541578264639177,0.32257928053740237
381,0.33525470317392747,0.33392057383687973,0.326064463057154
382,0.341274341336437,0.33495205283774127,0.32692400010761496
383,0.3455752354979029,0.3396684271453698,0.3348203822696566
384,0.339302212671553,0.3340894476098547,0.3308427537537634
385,0.3477210864471157,0.32871091749403997,0.33018781380240364
386,0.34694781454126444,0.343819040088964,0.3312051034301167
387,0.4823696655330758,0.418815549962078,0.4001717756934673
388,0.4194103925712993,0.35048334888012067,0.36604131822603614
389,0.43295804650658387,0.35710606696885844,0.3544142850072298
390,0.43166854846688013,0.3507512713994017,0.35440093667545236
391,0.4348971095188124,0.3954207996414795,0.41728623581991486
392,0.3773727660875908,0.2972305835371257,0.30362943073423504
393,0.42608349394461387,0.35087249626483763,0.36139280309717453
394,0.45122335357197785,0.3924477837424278,0.389725341665181
395,0.43361511458330876,0.3934230968005723,0.3890787003175211
396,0.4685716739970941,0.4346716548416549,0.3974423881545978
397,0.46609202874067907,0.42847389508949907,0.4017684569288801
398,0.47344818029107355,0.4207123002758622,0.40852168323941424
399,0.46327972180334825,0.41514895597990253,0.4017845670256558
400,0.47398069738291715,0.4296583424726113,0.39710963382726877
401,0.4656416425484112,0.42884658974849665,0.4004401264771982
402,0.46986265477133926,0.42416196822320057,0.41058831263082884
403,0.4479948773496973,0.4085235861617394,0.3925490152227892
404,0.4586984034746808,0.426456579112275,0.40415508618241436
405,0.47414524064024544,0.42312444548429773,0.4000078120910711
406,0.4450584632975803,0.3774514022880938,0.37620265561008015
407,0.442830954245475,0.3862495538415426,0.37316808695719816
408,0.45948531599942116,0.3923790392220021,0.38029352953380074
409,0.4358292446194607,0.37959162843293826,0.37957738949064057
410,0.458893374281183,0.39357371341291547,0.3882851002468492
411,0.4423938157044362,0.3777402623385809,0.37831884367274987
412,0.4502589238574307,0.38543288472299014,0.3794049878846489
413,0.45549472857006473,0.3838656003781645,0.38417426065632737
414,0.4475683886553369,0.3897011524014532,0.38056735007865367
415,0.44117202990917226,0.38488563576507195,0.377306546162299
416,0.45595231986705126,0.38375507349882515,0.38991220951007394
417,0.44156494053332346,0.3779788977905294,0.37443651305781983
418,0.4366649033679785,0.38309198697481783,0.36967961233112084
419,0.4497353919439698,0.390627447226118,0.38209193286032733
420,0.4499935634230597,0.3917944755068702,0.3750897277080388
421,0.45440030368296047,0.385523638535747,0.3810977977769766
422,0.44295528943363044,0.3832422908909368,0.38081365760026825
423,0.4627413315493931,0.4123283726829988,0.3962043937149746
424,0.479113917487005,0.40944500282233404,0.4117895484529998
425,0.4761931914720338,0.41486629994694113,0.4031804137239817
426,0.48511362260746976,0.4067188633607763,0.4089909926502644
427,0.477221396589546,0.40486686034227365,0.4090501311768055
428,0.4765057989939563,0.4042565174946316,0.4126696505479087
429,0.46302108181508794,0.40291490106439065,0.40136429123276196
430,0.45072807824366284,0.400245005615549,0.4098856543769584
431,0.45810362395473775,0.40543910053709414,0.4023453487895423
432,0.46342702906618605,0.40438511326716325,0.40337806822920086
433,0.4610023771064184,0.40391047002609076,0.39874686750924876
434,0.46216954385617254,0.40335890960191545,0.40805166155921874
435,0.4649406572520372,0.3988001040379001,0.4004505260084001
436,0.4604099663802704,0.4017796743752764,0.4019541036488149
437,0.4541153728424946,0.39739845678531155,0.39865574214316785
438,0.4572810985369074,0.3962728838170923,0.4056617856238085
439,0.45556823260255364,0.4054289876700218,0.4036435445544787
440,0.4548824412209073,0.4019682027190955,0.39642819785458966
441,0.3472355178882174,0.3472245011995119,0.338468308536538
442,0.3557463128234222,0.3658742293749373,0.3557233244134509
443,0.3445745211946349,0.3507004191517991,0.33564730486954375
444,0.34296091099844406,0.3455947885318923,0.33478113895880623
445,0.34215147924239003,0.3427679547089958,0.33283276613100643
446,0.3403768903465576,0.3446065522213281,0.33626308317022663
447,0.4829015417112872,0.4233836301819686,0.3965203530607403
448,0.3689691940250359,0.3473260265276929,0.35791938789288497
449,0.3753091851856851,0.35687587088029454,0.36388088980770955
450,0.3625916529769686,0.3483086700800115,0.35317362158353516
451,0.36745887079861755,0.34804046391974486,0.3598546224431168
452,0.37067398343046737,0.3500867801027825,0.3583421135917423
453,0.3641780192234528,0.34476387458312546,0.3535751074118764
454,0.3686638895238978,0.34630089349989746,0.35851200097755903
455,0.3677071069644934,0.345948980105864,0.3555115239791349
456,0.45492880080686643,0.39218160542217995,0.403323217801542
457,0.44576025382609785,0.38217612471594475,0.4008019914506877
458,0.44142032527506825,0.3848571508995243,0.3861487461200914
459,0.43632706851074343,0.3872784309833254,0.39651714234551994
460,0.44469762360971526,0.4004487393917969,0.3957897273312406
461,0.44782096893651224,0.3963371936031673,0.3994053513843079
462,0.4495885243280135,0.39898036102461976,0.4035761845501922
463,0.4461125524879359,0.3849948278962197,0.3991797259106643
464,0.45437776315166906,0.3992281671793367,0.4054596172311994
465,0.4532726292744133,0.39735981066995213,0.39289553893618023
466,0.45111498026542507,0.38804538099222247,0.40252168533242194
467,0.4352927392845134,0.3879017201718253,0.3966470660137594
468,0.4770547246328381,0.3979965755886715,0.40637301206853077
