ID,Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,text,class
10,-0.8819104643446207,-1.2022501910917174,0.6264167019532593,-0.020966696581186318,-0.8637737907727693,0.818763765045155,-0.4148423845546581,-0.6991514037681941,-0.5244323648699374,0.45478385770320634,-0.4982988168588804,0.2840222822544586,-0.49960301318437755,0.061036144021604115,-1.2785865086067687,-0.21000287371940746,-0.8726136468989949,0.5683539996188051,-0.2575938534387658,0.7192538595557623,0.18157967119480664,-0.05534913027109479,0.6079077867509424,-1.0755843256425979,-0.7245540811360457,1.6004184461824946,fakeText,prose
11,-0.8692011026833223,-0.7609816920070768,1.6959086321173604,-0.5610150643565401,-0.785732968605089,0.23665127519243498,-0.9388503585810031,-0.6247043590713425,-0.5244323648699374,1.1351463114920544,-0.4982988168588804,1.333864496633132,-0.7662727550472072,0.6793566974180616,-0.9963506727721714,0.2079739520500646,-0.8411154709276544,0.04894242266072133,-0.197667505590164,0.898184365585433,-0.15825860125224167,-0.4258354589648646,0.30077781585124186,-0.757047045628467,-0.5096167857199766,1.6714051735448734,fakeText,prose
12,-0.9479991449833722,-0.8181831641106413,2.0167562111665904,-0.06597072722913237,-0.9808350240242899,0.010274195805265911,-1.0004983555252789,0.4920013113814323,-0.5244323648699374,0.11460263080878252,0.4110480512610219,-0.02475483962162176,-0.5884929271386541,0.610654413707344,-1.0551498052377124,-0.07660601443127808,-0.8726136468989949,0.4484897895515551,0.2817432771986504,0.8516177811285136,-0.355051287952474,0.01874813546765925,-0.4670471113980096,-1.1627629496464653,-0.7245540811360457,2.4404503906834907,fakeText,prose
13,-0.8920779536736594,-0.6261496506201029,0.6977161639641993,0.02403733406675998,-0.9808350240242899,0.26899085796203026,-0.9080263601088652,0.5292248337298578,-0.5244323648699374,2.8360524459641736,-0.4982988168588804,0.16051143350402647,-0.7662727550472072,0.4045475625751915,-1.0433899787446042,0.6704163975822462,-0.8285162005391181,0.22873873776159656,-0.6171519405303766,1.2682930272553614,0.0334712097956921,0.04344722404724371,0.05507383913148138,-0.8676968376333759,-0.7245540811360457,1.7734225491099609,fakeText,prose
14,-0.9632503789769304,-0.3810004844619695,2.5871519072541114,0.24905748730649097,-0.9808350240242899,0.5600471028883905,-0.6614343723317617,0.38033074433615477,-0.5244323648699374,1.4753275383864781,-0.4982988168588804,0.5310439797553227,-0.4107130992301009,1.4923337213282182,-0.9257917138135221,0.3235845634331104,-0.8474151061219224,-0.05094441906198716,-0.07781480989296043,0.9377340674529537,0.2857797791660857,-0.1047473074302641,0.20863882458133176,-0.907933125635161,-0.7245540811360457,1.765215332038708,fakeText,prose
15,-0.9607085066446707,-0.7650675114430456,1.51765997709001,-0.17848080384899762,-0.9027942018566095,0.1396325268836482,0.07834159099954842,0.1197660878971741,-0.5244323648699374,0.11460263080878252,-0.4982988168588804,0.5310439797553227,-0.5884929271386541,0.49615060752281476,-1.0551498052377124,0.27911894367040047,-0.8348158357333862,-0.11087652409561218,-0.017888462044358636,1.741932602039784,-0.11844569500811256,-0.20354366174860272,-0.00635215504845891,-1.3102960056530106,-0.5096167857199766,2.403251207992654,fakeText,prose
16,-0.9378316556543336,-0.295198276306623,1.3037615910571898,0.02403733406675998,-0.9808350240242899,0.10729294411405271,-0.2298983937218307,-0.06635152384495512,-0.5244323648699374,0.45478385770320634,-0.4982988168588804,-0.27177653712248623,-0.7662727550472072,1.045768877208555,-0.7846737958962234,0.07457709276193564,-0.8726136468989949,-0.15083126078469566,0.3416696250472522,1.567786334139249,-0.09847797141637052,-0.27764092748735664,0.4543428013010923,-1.0018177976393257,-0.7245540811360457,2.577008190465844,fakeText,prose
17,-0.9632503789769304,-0.9652726638055215,0.7333658949696692,-0.26848886514489023,-0.9808350240242899,0.36600960627081724,-0.6922583708038996,0.5664483560782841,-0.5244323648699374,0.11460263080878252,-0.4982988168588804,0.46928855538010683,-0.7662727550472072,0.23279185329839755,-1.231547202634336,0.11014958857210318,-0.8726136468989949,-0.4305144176082792,0.04203788580424323,0.5430025268784079,0.24640060335204225,-0.4258354589648646,-0.7434640852077402,-0.4552748856150804,-0.7245540811360457,1.7495642747896807,fakeText,prose
18,0.48307497807882666,0.15832768108592457,0.056021005865738695,-0.6735251409764058,3.0382673176112496,0.010274195805265911,0.6639975619701693,-0.7363749261166199,0.8177710682760418,-0.5657598229800653,-0.4982988168588804,1.7043970428844284,0.033736470541281885,-0.06491804278137801,-1.0316301522514961,-1.1259946408312291,0.2361221472921946,-0.15083126078469566,0.2817432771986504,-0.0842429867721279,0.34454944625227685,-0.9939144962953117,-1.1734460444673211,0.6914593224357924,-0.2946794903039073,0.3992838421327452,fakeText,prose
19,-0.47521089118307214,-0.6547503866718856,0.7690156259751394,0.5640857018421143,1.4384304631738016,0.010274195805265911,0.7872935558587211,-0.7735984484650458,1.1533219265625365,0.45478385770320634,-0.4982988168588804,-0.5187982346233504,-0.49960301318437755,-0.7175897380331941,-1.0433899787446042,-1.0904221450210614,-0.7529205782079006,1.747018731946765,0.7012277121388628,0.8544245341642731,1.387089061145914,-0.8210208762382192,-0.7434640852077402,-0.27756461360719586,-0.7245540811360457,2.6813637892115274,fakeText,prose
20,-0.14985123265383332,-1.288052399247064,0.12732046787667856,-1.0335573861599752,1.360389641006121,-0.15142371804271185,1.2804775314129282,-0.6619278814197683,-0.5244323648699374,-0.5657598229800653,-0.4982988168588804,-0.39528738587291823,-0.2329332713215478,-1.2099561046266694,-1.290346335099877,-1.1171015168786875,-0.7340216726250962,0.20876136941705506,-0.3774465491359694,0.5501469891512497,2.6339979400296407,-0.45053454754444927,-1.081307053197411,-0.6698684216245991,-0.7245540811360457,2.3762588650575798,fakeText,prose
21,0.050956681594681336,-0.16445205435561805,1.37506105306813,-1.258577539399706,1.7505937518445231,0.20431169242283934,0.9105895497472728,-1.1086101496008784,0.48222020998954696,0.45478385770320634,-0.4982988168588804,1.3956199210083482,0.7448557821754944,-0.477131745045683,-1.1727480701687947,-0.725804062966841,-0.412740277717422,0.008987685971638064,-0.31752020128736763,-0.1413986849548678,1.8550696837811151,-0.6975254333402958,-0.62061209684786,0.4332764744243377,0.02772645282019637,1.0331840071968932,fakeText,prose
22,0.2822670638303119,-0.7282951365193253,1.66025890111189,-0.9210473095401097,2.7261040289405276,-0.6041778768170499,1.3113015298850663,-1.369174806039859,2.159974501422021,-0.5657598229800653,-0.4982988168588804,0.2840222822544586,-0.4107130992301009,-0.7748416411254587,-1.1609882436756864,-0.5212622120583761,-0.671025320682415,0.5683539996188051,0.4615223207444557,1.0315689246257336,1.5006377528853552,-0.9198172305565578,-0.2213431346782491,0.010795450405596358,-0.7245540811360457,2.1298975871707855,fakeText,prose
23,-0.2820285939313366,-0.8876420945221124,1.2324621290462499,0.3390655486023833,1.0482263523354,-0.5718382940474543,0.5407015680816176,-1.369174806039859,-0.5244323648699374,-0.5657598229800653,-0.4982988168588804,-0.08651026399683784,-0.49960301318437755,-0.9007958279284408,-1.290346335099877,-0.6813384432041311,-0.5009351704371757,0.4884445262406388,0.3416696250472522,0.40170802746460366,2.459975294718505,-0.45053454754444927,-0.8048900793876803,0.01750149840589358,-0.40214813801194194,2.660492376513151,fakeText,prose
24,0.0712916602527586,-0.1521945960477115,0.020371274860268563,0.744101824433899,2.4919815624374873,0.010274195805265911,0.7564695573865834,-1.2202807166461558,0.8177710682760418,-0.5657598229800653,-0.4982988168588804,0.34577770662967466,-0.7662727550472072,-0.5343836481379475,-0.7023550104444658,-0.8058421785397187,-0.40014100732888574,0.10887452769434655,1.1806384949276774,-0.1944718332674118,1.2742191817152682,-0.8704190533973886,-0.7127510881177702,0.198564794413925,-0.7245540811360457,1.2314186075077145,fakeText,prose
25,-0.06596944568926395,-0.8998995528300192,0.020371274860268563,-0.26848886514489023,3.3894510173658103,-0.08674455250352071,0.7872935558587211,-1.369174806039859,-0.5244323648699374,0.7949650845976303,-0.4982988168588804,0.8398211016314032,-0.14404335736727134,-1.0954522984421404,-1.0669096317308207,-0.9303459138753062,-0.11665742358682032,-0.09089915575107042,1.0008594513818718,0.02853745339202838,1.5061682189641405,-0.6728263447607111,-0.5591861026679199,0.5908686024313294,-0.2946794903039073,1.1788132243072655,fakeText,prose
26,0.13229659622699103,-0.6057205534402587,1.3037615910571898,-0.35849692644078257,1.7115733407606832,-0.15142371804271185,1.0647095421079629,-0.3641397026323617,-0.5244323648699374,-0.5657598229800653,-0.4982988168588804,-0.27177653712248623,0.567075954266941,-0.7633912605070058,-1.0433899787446042,-1.0548496492108936,-0.46313735927156696,1.2675618916777642,1.540196582019288,-0.08016043690193202,1.199367628719513,-0.37643728180569525,-0.62061209684786,0.594221626431478,-0.7245540811360457,1.8132057882182766,fakeText,prose
27,-0.3455754022378285,-0.63840710892801,1.9098070181501803,0.38406957925032936,0.7750834747485185,0.6247262684275818,-0.106602399833279,-0.9969395825556008,0.48222020998954696,-0.5657598229800653,-0.4982988168588804,-0.02475483962162176,0.3892961263583882,-1.0496507759683287,-1.2785865086067687,-0.5390484599634596,-0.5891300631569294,0.6482634729969721,-0.1377411577415622,-0.10873828599330214,1.779824709874799,-0.6481272561811265,-1.1734460444673211,0.06779685840812508,-0.40214813801194194,1.555690468034403,fakeText,prose
28,-0.3760778702249447,-0.2216535264591827,1.7672080941283006,0.6315917478140333,0.8921447080000391,-0.37780079742988093,0.4790535711373419,-0.9224925378587492,-0.5244323648699374,-0.5657598229800653,-0.4982988168588804,0.2840222822544586,-0.14404335736727134,-0.4427806031903242,-1.2197873761412277,-0.4056516006753303,-0.6332275095168063,0.7481503147196805,0.5813750164416593,0.03025977911851714,1.8291845227231518,-0.9692154077157271,-0.9891680619275007,-0.009322693595296474,-0.5096167857199766,1.937743880700586,fakeText,prose
29,0.6000011053627717,0.5342230691950625,-0.0509281871506715,-0.6735251409764058,1.2823488188384409,0.20431169242283934,0.8489415528029971,-0.25246913558708434,-0.5244323648699374,0.11460263080878252,-0.4982988168588804,-0.27177653712248623,-0.7662727550472072,1.011417735353196,1.202736881439066,0.43919517481615655,-0.19855268111230584,0.7481503147196805,1.1806384949276774,1.2744806419023769,0.08104934188105463,0.6856235271164451,0.9764637518305838,0.32262668241943004,-0.7245540811360457,0.4958433292400563,fakeText,prose
30,0.7067597433176783,0.13381276447011078,0.1629701988821487,-0.741031186948325,0.9311651190838791,0.49536793734919954,1.3421255283572036,0.4547777890330064,-0.5244323648699374,1.1351463114920544,1.775068353440875,0.9015765260066195,-0.7662727550472072,1.148822302774631,1.7789683796013689,0.3235845634331104,-0.07885961242121149,0.5683539996188051,1.0008594513818718,1.1627208392057697,-0.4036000732679894,0.46333172990018295,0.6693337809308826,-0.029440837596188724,0.3501323959443003,0.45485973062255364,fakeText,prose
31,0.5034099567369039,0.6853983883259117,0.056021005865738695,-0.49350901838462097,0.26781813065859617,1.0774804272019196,1.0647095421079629,-0.4013632249807874,-0.5244323648699374,3.176233672858597,-0.4982988168588804,-0.21002111274726998,-0.7662727550472072,1.125921541537725,0.7676233011940617,0.9549963640635897,-0.5765307927683933,2.0466792571148904,0.3416696250472522,2.344682816469146,0.22501720943459347,0.1422435783655826,0.30077781585124186,0.030913594406487443,-0.40214813801194194,1.223931801441466,fakeText,prose
32,0.44748876542719085,0.5914245412986271,-0.4787249592163119,-0.40350095708872863,1.9066753961798837,0.010274195805265911,1.0338855436358247,-0.25246913558708434,0.8177710682760418,0.7949650845976303,-0.4982988168588804,-0.5187982346233504,-0.7662727550472072,0.9999673547347431,1.1674574019597412,0.6615232736297054,-0.3686428313575451,1.4673355751231814,1.6001229298678896,1.0969535123905865,-0.49811138512631836,0.4880308184797679,-0.09849114631836885,0.047678714407232245,-0.7245540811360457,0.6880319454946408,fakeText,prose
33,0.24413897884641672,0.8488311657646676,-0.22917684217802167,0.5865877171660875,0.5019405971616372,0.8834429305843463,2.205197485577066,-0.2896926579355101,-0.5244323648699374,0.7949650845976303,-0.4982988168588804,-0.6423090833737826,-0.7662727550472072,1.2289749671038015,0.8734617396320355,1.4263319335483136,-0.38754173694034943,0.12885189603888808,0.5813750164416593,1.6209232722935152,-0.4554719753731196,0.8338180585939532,0.20863882458133176,0.41651135442359466,-0.7245540811360457,0.8811968150901294,fakeText,prose
34,0.7931834026145074,0.5464805275029696,-0.1578773801670816,0.27155950263046436,1.6725529296768424,0.3013304407316263,1.9894294962721006,-0.25246913558708434,0.1466693517030522,0.11460263080878252,-0.4982988168588804,-0.27177653712248623,-0.7662727550472072,1.2862268701960657,1.367374452342581,1.1506450910195125,-0.31194611460913196,0.6482634729969721,0.8210804078360666,1.4625330952982665,-0.5850783673104093,1.8958788675160934,-0.2213431346782491,0.8423454024424858,-0.5096167857199766,0.8862374950058679,fakeText,prose
35,-0.32524042357975114,-0.7568958725711078,-0.8708720002764824,-1.5736057539353294,-0.9808350240242899,-0.5394987112778586,-1.493682331079486,0.343107221987729,1.8244236431355259,-0.5657598229800653,-0.4982988168588804,-1.1981079027507273,-0.7662727550472072,-1.2214064852451223,-1.4314642530171757,2.031064362321167,-0.8726136468989949,-0.9099712578772797,-0.7370046362275802,0.8651412275735368,2.1278506519276994,-0.40113637038528,0.23935182167130192,0.3192736584192814,-0.7245540811360457,0.3369166578963304,fakeText,prose
36,-0.9479991449833722,1.0817228736148947,-0.7282730762546022,6.099581471539494,-0.9808350240242899,-0.5718382940474543,0.5715255665537553,0.15698961024559982,0.1466693517030522,-0.5657598229800653,1.3203949193809241,-0.5805536589985665,0.567075954266941,0.07248652464005681,-0.24372177721324528,1.8354156353652433,-0.7529205782079006,0.5283992629297218,-0.3774465491359694,1.283793958793761,1.3240498097516695,0.2657390212635057,0.27006481876127175,-1.0621722296420029,-0.7245540811360457,0.8498802972544628,fakeText,prose
37,-0.8361567623639464,0.33810373626855567,-0.7282730762546022,3.4443436633106694,-0.9808350240242899,0.17197210965324383,-0.5073143799710719,-0.029128001496529186,2.159974501422021,-0.5657598229800653,-0.4982988168588804,-1.1981079027507273,-0.05515344341299466,0.0953872858769627,-0.8905122343341974,2.22671308927709,-0.8474151061219224,0.32862557948430504,-0.2575938534387658,1.244180467084518,1.777826970087157,-0.2282427503281873,1.2221677285503438,-0.7469879736280207,-0.7245540811360457,1.5535602388139107,fakeText,prose
38,-0.9047873153349577,0.3054171807808048,-0.6926233452491322,2.6342711116476387,-0.9808350240242899,0.07495336134445706,-0.8463783631645894,0.6408954007751356,1.1533219265625365,-0.5657598229800653,-0.4982988168588804,-0.889330780874647,0.4781860403126645,-0.328276797005795,-1.1021891112101454,1.1862175868296805,-0.8726136468989949,-0.3506049442301124,-0.4373728969845712,1.5326381313505335,1.3415215678944432,0.11754448978599788,1.6214366907199544,-0.5223353656180549,-0.7245540811360457,1.5856000971469788,fakeText,prose
39,-0.894619826005919,0.8079729714049785,-0.7282730762546022,4.884472644044947,-0.9808350240242899,-0.5718382940474543,-0.7539063677481754,0.38033074433615477,1.8244236431355259,-0.5657598229800653,1.3203949193809241,-0.08651026399683784,-0.14404335736727134,-0.35117755824270086,-0.7729139694031151,1.6308737844567789,-0.8474151061219224,0.12885189603888808,0.3416696250472522,1.752649295449048,1.9027397215709934,0.6609244385368602,0.6693337809308826,-0.716810757626682,-0.7245540811360457,1.273683370799654,fakeText,prose
40,-0.894619826005919,0.5832529024266893,-0.4787249592163119,3.061809402803127,-0.9808350240242899,-0.5394987112778586,-0.47649038149893413,-0.14079856854180675,0.8177710682760418,-0.5657598229800653,-0.4982988168588804,-0.6423090833737826,-0.14404335736727134,-0.0992691846367366,-0.9140318873204138,2.119995601846586,-0.8033176597620455,-0.03096705071744542,-0.31752020128736763,0.5046010421618794,1.4478758165891206,-0.30234001606694133,0.4543428013010923,-0.8375196216320373,-0.7245540811360457,0.8431278172821008,fakeText,prose
41,-0.9352897833220739,0.5750812635547519,-0.5500244212272519,3.2868295560428584,-0.9808350240242899,-0.02206538696432957,-0.4456663830267961,0.8642365348656904,1.4888727848490313,-0.5657598229800653,-0.4982988168588804,-1.012841629625079,-0.49960301318437755,0.026685002166245284,-0.6788353574582493,1.7286981479347403,-0.8537147413161905,-0.2706954708519457,-0.197667505590164,0.585040032573079,1.2586774433673356,-0.623428167601542,0.27006481876127175,-0.3882144056121047,-0.7245540811360457,0.5548035138201336,fakeText,prose
42,-0.8920779536736594,0.015324000827013073,-0.6926233452491322,2.229234835816123,-0.9418146129404497,-0.4101403801994766,0.04751759252741074,0.2686601772908774,1.1533219265625365,-0.5657598229800653,-0.043625382798929226,-0.3335319614977023,0.12262638449555843,-0.15652108772900133,-0.8081934488824398,1.7731637676974499,-0.7844187541792412,-0.4504917859528208,-0.5572255926817747,0.8618879456457247,1.791853070500962,0.2657390212635057,0.1472128304013915,-1.5081244216617868,-0.7245540811360457,0.6673013925556289,fakeText,prose
43,-0.8386986346962062,-0.7854966086228902,-0.443075228210842,1.5316723607729568,-0.9808350240242899,-1.2186299494393658,0.3865815757209279,0.4920013113814323,-0.5244323648699374,-0.5657598229800653,0.4110480512610219,-0.7658199321242148,-0.14404335736727134,-0.5572844093748534,-1.0198703257583879,-0.33450660905499485,-0.8726136468989949,0.20876136941705506,-0.6171519405303766,1.1787958793196651,1.4413956582303338,0.3151371984226751,2.8192435772287876,-1.5818909496650593,-0.7245540811360457,1.2735747354566425,fakeText,prose
44,-0.9479991449833722,1.0694654153069878,0.6264167019532593,0.18155144133457152,0.3848793639101166,4.4731366180094545,0.07834159099954842,1.3481423253952263,-0.5244323648699374,0.11460263080878252,0.4110480512610219,-0.7658199321242148,-0.3218231852758244,-0.4198798419534183,1.9788854299842087,0.7237751412974981,-0.8285162005391181,0.14882926438342983,-0.017888462044358636,1.101355011469391,-0.6464342931693035,2.4392588162669555,0.7307597751108229,1.2815915464619714,-0.7245540811360457,0.44087384567618265,fakeText,prose
45,-0.9759597406382287,0.34218955570452475,1.66025890111189,-0.8085372329202443,-0.6686717353535684,1.2391783410498975,-0.4148423845546581,1.3853658477436521,-0.5244323648699374,1.1351463114920544,1.775068353440875,-1.012841629625079,-0.3218231852758244,-0.2939256551504364,3.6958200979780087,0.5459126622466592,-0.8537147413161905,0.02896505431617959,0.3416696250472522,0.834522103547069,-1.0745488009946038,0.6609244385368602,-0.5284731055779497,2.3411471305089755,-0.7245540811360457,0.7141097985534856,fakeText,prose
46,-0.9785016129704884,0.7834580547891654,1.37506105306813,-0.4485049877366749,-0.6686717353535684,2.047667910289787,0.20163758488810046,1.013130624259394,-0.5244323648699374,0.45478385770320634,1.3203949193809241,-0.45704281024813437,-0.14404335736727134,0.12973842773232153,3.637020965512468,0.8482788766330859,-0.8663140117047268,0.20876136941705506,-0.5572255926817747,0.4192502339381006,-1.0187185040721511,6.193520280363824,0.17792582749136163,1.4492427464694089,-0.7245540811360457,0.11125199966162923,fakeText,prose
47,-0.9785016129704884,0.6894842077618808,0.6977161639641993,-0.6510231256524326,-0.590630913185888,0.010274195805265911,-0.3840183860825205,1.2736952806983743,-0.5244323648699374,0.45478385770320634,0.4110480512610219,-0.08651026399683784,-0.5884929271386541,-0.38552870009805973,2.225841786339481,1.052820727541551,-0.8726136468989949,-0.09089915575107042,0.04203788580424323,0.19164807867469066,-0.5363344839203938,3.9459032196216195,-0.09849114631836885,1.8448995784869613,-0.7245540811360457,0.20847501679659292,fakeText,prose
48,-0.9835853576350078,0.5791670829907205,1.8028578251337706,-1.0785614168079214,-0.8637737907727693,1.2715179238194931,-0.9696743570531411,2.2415068617574465,-0.5244323648699374,0.11460263080878252,1.3203949193809241,-0.1482656883720539,-0.6773828410929307,-0.6145363124671178,1.5202521967529878,0.4303020508636138,-0.8726136468989949,-0.4504917859528208,-0.31752020128736763,0.6344771599074803,-0.8341557255957044,1.9452770446752627,-0.6513250939378301,1.5129502024722348,-0.7245540811360457,0.11994111823199331,fakeText,prose
49,-0.9632503789769304,1.0817228736148947,1.5889594391009505,-0.7635332022722982,-0.7467125575212488,0.26899085796203026,-0.32237038913824445,3.2465419651649436,-0.5244323648699374,0.11460263080878252,2.229741787500826,-0.5187982346233504,-0.5884929271386541,-0.6717882155593824,1.8377675120669101,1.0972863473042607,-0.8726136468989949,-0.3306275758855707,-0.3774465491359694,0.6369649637346307,-0.584960663513396,6.885094760592194,-0.2827691288581892,1.3017096904628642,-0.7245540811360457,0.275310897558463,fakeText,prose
50,-0.9708759959737094,1.2083832761299302,1.6959086321173604,-0.5160110337085941,-0.8247533796889291,0.3983491890404129,1.1263575390522382,2.1670598170605944,-0.18888150658344258,1.1351463114920544,-0.043625382798929226,-0.951086205249863,-0.4107130992301009,0.6679063167996087,2.472798142694754,1.284041950307642,-0.8726136468989949,-0.6502654693982377,-0.4373728969845712,0.98347138396749,-0.8697038846741224,5.37845035723753,-0.62061209684786,1.3017096904628642,-0.7245540811360457,0.2971715021891604,fakeText,prose
51,-0.9886691022995271,1.1144094291026458,0.8403150879860795,-0.24598684982091706,-0.9027942018566095,0.07495336134445706,0.2632855818323765,3.3209890098617953,-0.5244323648699374,0.45478385770320634,0.4110480512610219,-0.7040645077489986,-0.3218231852758244,0.24424223391685074,2.4257588367223213,1.141751967066971,-0.8726136468989949,-0.4704691542973625,-0.1377411577415622,0.896270670333779,-0.9070788711773988,6.292316634682162,-0.5898990997578898,1.3050627144630127,-0.7245540811360457,0.4606860027491045,fakeText,prose
52,-0.29473795559263494,0.9060326378682322,0.8046653569806093,0.7215998091099258,0.1897773084909156,0.23665127519243498,2.636733464186997,0.5664483560782841,-0.5244323648699374,0.11460263080878252,2.6844152215607773,-1.0745970540002951,-0.5884929271386541,1.2747764895776132,1.0498591370286587,0.6170576538669951,-0.12295705878108833,-0.3306275758855707,0.5813750164416593,1.6436962457882003,-0.5151655366468167,1.1796052987081382,0.8536117634707031,1.2882975944622697,-0.7245540811360457,0.44396494840250406,fakeText,prose
